account_id,account_age_days,has_profile_pic,has_bio,has_profile_bio_combined,followers,following,follower_following_ratio,num_posts,sleep_inactivity_window,interaction_time_variance,comment_template_reuse_rate,account_age_activity_ratio,burst_engagement_score,posting_time_entropy,comment_vocabulary_size,follower_growth_pattern,like_comment_ratio,hashtag_reuse_rate,username_digit_ratio,mutual_follower_ratio,night_activity_ratio,coordinated_posting_score,comment_relevance_score,content_diversity_score,follow_unfollow_churn_rate,ghost_follower_percentage,is_bot
user_001773,1256,1,1,1,1217,1353,0.8995,141,1,0.7934,0.1084,8.8451,2.86,0.8968,500,0.2856,12.21,0.2997,0.1253,0.4487,0.176,0.0758,0.7433,0.6659,0.1844,0.1024,0
user_001774,1708,1,1,1,1988,1003,1.9821,223,1,0.8514,0.0591,7.625,7.6,0.6394,1193,0.2378,10.13,0.2787,0.0747,0.6736,0.2412,0.1955,0.6251,0.7719,0.0961,0.1466,0
user_001775,1051,1,1,1,447,1440,0.3104,584,1,0.6694,0.2663,1.7966,1.46,0.7946,657,0.3914,5.26,0.3493,0.0387,0.3906,0.0668,0.0891,0.8213,0.7572,0.2477,0.1164,0
user_001776,102,0,1,0,145,3156,0.0459,20,0,0.2173,0.9112,4.8571,39.55,0.3014,39,0.7661,1.65,0.827,0.4569,0.0486,0.5,0.6726,0.3635,0.2971,0.6233,0.4198,1
user_001777,764,1,1,1,2806,1120,2.5054,272,1,0.5981,0.2603,2.7985,6.55,0.7345,597,0.3675,10.56,0.2087,0.1982,0.375,0.1547,0.2492,0.6002,0.8457,0.1166,0.0839,0
user_001778,199,0,0,0,1991,890,2.2371,793,1,0.7567,0.2739,0.2506,5.38,0.7595,1410,0.1427,3.89,0.2788,0.1078,0.6384,0.1145,0.0599,0.7483,0.9392,0.2489,0.0568,0
user_001779,111,0,0,0,167,3091,0.054,13,1,0.0811,0.8776,7.9286,37.94,0.2045,75,0.7531,0.69,0.7312,0.6239,0.1425,0.5374,0.8997,0.3715,0.2166,0.689,0.5,1
user_001780,42,0,0,0,136,1756,0.0774,0,0,0.1803,0.6375,42.0,30.2,0.2567,140,0.7887,1.29,0.6898,0.6862,0.0807,0.3345,0.8194,0.2708,0.1846,0.5045,0.4803,1
user_001781,426,1,0,0,2439,944,2.5837,200,1,0.8471,0.2071,2.1194,3.72,0.6555,958,0.2457,4.15,0.181,0.0965,0.683,0.2428,0.2359,0.7362,0.9028,0.2689,0.232,0
user_001782,73,0,0,0,421,1781,0.2364,0,0,0.1717,0.6077,73.0,46.74,0.1861,81,0.8045,1.98,0.6854,0.7364,0.1376,0.627,0.6399,0.3562,0.2659,0.7723,0.7146,1
user_001783,697,1,1,1,210,1188,0.1768,746,1,0.5836,0.0603,0.9331,5.28,0.8306,474,0.3297,9.76,0.3545,0.0576,0.3972,0.1022,0.0576,0.9152,0.9497,0.2541,0.1325,0
user_001784,397,1,1,1,2170,686,3.1633,133,1,0.5837,0.1506,2.9627,2.55,0.6476,777,0.185,6.06,0.2639,0.1721,0.339,0.1631,0.2024,0.8029,0.6765,0.066,0.229,0
user_001785,839,1,1,1,460,1011,0.455,634,1,0.505,0.2232,1.3213,6.38,0.7988,326,0.2969,3.24,0.2132,0.0223,0.611,0.0739,0.0765,0.6099,0.9344,0.2464,0.1167,0
user_001786,1084,1,0,0,764,314,2.4331,613,1,0.5513,0.0786,1.7655,1.25,0.9186,1541,0.37,11.44,0.2706,0.1018,0.4165,0.1096,0.1058,0.7349,0.6444,0.1469,0.2167,0
user_001787,10,0,1,0,392,949,0.4131,10,1,0.1721,0.8708,0.9091,20.29,0.1397,117,0.961,1.37,0.6648,0.4645,0.029,0.6096,0.9448,0.2639,0.264,0.7984,0.4897,1
user_001788,697,1,1,1,957,1023,0.9355,131,1,0.8382,0.0718,5.2803,4.59,0.6505,665,0.3917,9.37,0.1498,0.1876,0.6921,0.2347,0.2679,0.6272,0.8992,0.2883,0.1605,0
user_001789,108,0,0,0,140,1510,0.0927,41,0,0.052,0.6052,2.5714,42.19,0.1223,121,0.9874,1.97,0.6565,0.5805,0.0883,0.481,0.9236,0.3262,0.2911,0.6078,0.5737,1
user_001790,1800,0,0,0,1770,631,2.8051,723,1,0.807,0.176,2.4862,7.46,0.7894,1433,0.2659,12.45,0.3773,0.0326,0.4711,0.1366,0.1386,0.6031,0.8856,0.0779,0.2491,0
user_001791,82,1,0,0,14,1955,0.0072,28,0,0.2574,0.7332,2.8276,30.78,0.3529,86,0.7971,0.61,0.6168,0.4997,0.0274,0.6145,0.65,0.3457,0.1269,0.6922,0.5539,1
user_001792,120,1,0,0,151,1347,0.1121,17,0,0.2089,0.6378,6.6667,48.95,0.1174,53,0.757,0.13,0.7252,0.4787,0.1129,0.6678,0.7302,0.3064,0.2587,0.6688,0.4264,1
user_001793,957,1,1,1,2038,1495,1.3632,864,1,0.9244,0.2557,1.1064,7.31,0.839,316,0.3675,4.1,0.3896,0.0667,0.476,0.2084,0.2162,0.9126,0.7402,0.1433,0.0563,0
user_001794,1126,1,1,1,1073,1143,0.9388,806,0,0.8174,0.1447,1.3953,1.29,0.8987,783,0.2798,11.78,0.2965,0.1462,0.6049,0.1678,0.1414,0.6851,0.916,0.2925,0.1215,0
user_001795,1406,1,1,1,936,1451,0.6451,490,1,0.9219,0.1061,2.8635,1.66,0.6748,1095,0.1879,4.14,0.1707,0.1843,0.6561,0.1133,0.2992,0.7044,0.8526,0.211,0.0629,0
user_001796,839,1,1,1,1524,1438,1.0598,987,1,0.7707,0.289,0.8492,7.72,0.6178,1697,0.2453,13.55,0.3443,0.1929,0.5472,0.1013,0.0563,0.678,0.8363,0.2816,0.1142,0
user_001797,52,0,1,0,120,2444,0.0491,4,0,0.2003,0.7985,10.4,32.62,0.1888,70,0.7751,0.55,0.6202,0.3386,0.1381,0.3386,0.7695,0.3094,0.3126,0.5685,0.5751,1
user_001798,745,1,1,1,1169,124,9.4274,198,0,0.9352,0.1957,3.7437,7.08,0.6685,382,0.3423,9.85,0.2245,0.1031,0.3931,0.0904,0.2973,0.9394,0.7473,0.1788,0.2154,0
user_001799,107,0,0,0,314,3371,0.0931,25,0,0.2624,0.9467,4.1154,29.53,0.343,116,0.9877,0.55,0.7907,0.5044,0.0858,0.4075,0.7742,0.2874,0.1203,0.7972,0.6826,1
user_001800,78,1,1,1,209,3077,0.0679,16,0,0.0715,0.9234,4.5882,36.56,0.1398,56,0.8667,0.55,0.9189,0.7615,0.1296,0.5177,0.6261,0.1265,0.3242,0.8503,0.5738,1
user_001801,1770,1,1,1,120,1227,0.0978,303,0,0.6223,0.0609,5.8224,1.61,0.6717,1567,0.2167,9.76,0.2844,0.1552,0.6223,0.106,0.1853,0.6432,0.8947,0.2614,0.1099,0
user_001802,434,1,1,1,1799,322,5.587,742,1,0.8945,0.1446,0.5841,7.32,0.6129,1394,0.3205,3.84,0.2249,0.0785,0.5174,0.1759,0.2867,0.6949,0.8331,0.0588,0.0502,0
user_001803,539,1,1,1,679,568,1.1954,655,0,0.794,0.2078,0.8216,6.49,0.7912,1278,0.2842,11.26,0.1966,0.1802,0.4807,0.1527,0.2872,0.9427,0.8315,0.2862,0.1583,0
user_001804,1449,1,0,0,468,328,1.4268,400,1,0.623,0.052,3.6135,7.79,0.8885,321,0.3715,6.92,0.2521,0.1114,0.4259,0.1117,0.1152,0.6852,0.6106,0.2895,0.1691,0
user_001805,1811,1,1,1,978,996,0.9819,915,1,0.8149,0.2831,1.9771,7.34,0.7929,1178,0.3987,12.27,0.1749,0.0135,0.5788,0.1106,0.1053,0.8572,0.8377,0.1704,0.2385,0
user_001806,87,0,0,0,123,4889,0.0252,27,0,0.1803,0.8733,3.1071,34.37,0.1011,51,0.7509,1.55,0.7083,0.6053,0.1021,0.5596,0.6065,0.1457,0.3141,0.8759,0.6255,1
user_001807,1499,1,1,1,1154,715,1.614,821,1,0.6984,0.1761,1.8236,5.44,0.696,1040,0.3514,13.34,0.181,0.1322,0.3921,0.1746,0.2718,0.6143,0.9448,0.2568,0.2023,0
user_001808,107,0,1,0,182,1105,0.1647,5,0,0.235,0.8818,17.8333,43.78,0.1891,84,0.9031,1.86,0.689,0.7553,0.0928,0.5952,0.754,0.3421,0.3426,0.5682,0.5542,1
user_001809,11,0,0,0,484,4442,0.109,42,0,0.0867,0.9485,0.2558,40.67,0.2392,113,0.8866,0.21,0.8649,0.773,0.0828,0.4563,0.8747,0.3161,0.2627,0.8861,0.6327,1
user_001810,528,1,1,1,1084,1036,1.0463,160,1,0.6359,0.1665,3.2795,1.64,0.7336,354,0.3746,11.67,0.2288,0.1144,0.5759,0.225,0.2721,0.9258,0.8837,0.0867,0.1995,0
user_001811,152,0,0,0,450,2483,0.1812,34,0,0.1932,0.7656,4.3429,48.68,0.3705,126,0.7757,1.92,0.8806,0.6275,0.0957,0.4441,0.8245,0.3175,0.1079,0.5471,0.526,1
user_001812,1787,1,1,1,1236,1308,0.945,554,1,0.8663,0.2794,3.2198,3.5,0.7618,668,0.1141,12.41,0.2363,0.0753,0.4788,0.1337,0.2392,0.9248,0.772,0.2582,0.1964,0
user_001813,856,1,1,1,2418,50,48.36,336,1,0.8576,0.1945,2.5401,4.6,0.8421,1366,0.3681,5.55,0.3652,0.1287,0.5403,0.144,0.0887,0.9027,0.6184,0.1175,0.0719,0
user_001814,1977,1,0,0,1756,1303,1.3477,842,1,0.6349,0.1273,2.3452,2.72,0.8736,406,0.223,9.35,0.1697,0.023,0.5282,0.2365,0.0844,0.8467,0.7533,0.1235,0.2206,0
user_001815,948,1,0,0,2548,1377,1.8504,652,1,0.6393,0.0679,1.4518,6.27,0.8287,1202,0.294,14.4,0.1514,0.0834,0.5302,0.1401,0.2051,0.7414,0.652,0.0723,0.1989,0
user_001816,419,1,1,1,218,645,0.338,949,1,0.7675,0.2525,0.4411,1.42,0.6874,427,0.2674,3.67,0.2271,0.1516,0.6992,0.1691,0.2852,0.9495,0.7522,0.2172,0.0926,0
user_001817,567,0,1,0,753,90,8.3667,535,1,0.7221,0.1802,1.0578,1.94,0.8713,1086,0.1053,5.56,0.2275,0.009,0.4311,0.2274,0.0725,0.932,0.8998,0.2579,0.2227,0
user_001818,1148,1,1,1,1674,554,3.0217,895,1,0.6134,0.1111,1.2812,5.73,0.6339,788,0.3542,9.17,0.2939,0.0258,0.6716,0.1145,0.2267,0.9341,0.778,0.1769,0.0734,0
user_001819,1305,1,1,1,2703,968,2.7924,573,0,0.843,0.1707,2.2735,3.53,0.8138,1758,0.2103,9.29,0.1486,0.1472,0.5241,0.138,0.2868,0.9117,0.8308,0.2805,0.163,0
user_001820,130,1,0,0,288,4697,0.0613,12,0,0.1394,0.6524,10.0,25.65,0.1288,133,0.7158,1.58,0.6448,0.3099,0.0994,0.6493,0.6617,0.2025,0.1422,0.8626,0.5081,1
user_001821,1135,1,1,1,2823,1095,2.5781,418,1,0.6036,0.2976,2.7088,2.95,0.8742,1718,0.1565,5.23,0.1136,0.1284,0.3658,0.0967,0.2378,0.6201,0.671,0.0873,0.051,0
user_001822,549,1,1,1,2264,566,4.0,303,1,0.7347,0.1798,1.8059,3.28,0.7136,711,0.1162,6.34,0.3784,0.1074,0.5317,0.1721,0.1331,0.6636,0.934,0.2388,0.1522,0
user_001823,1890,1,0,0,1790,1273,1.4061,924,1,0.6063,0.0964,2.0432,6.36,0.9127,1728,0.3484,14.85,0.1669,0.1777,0.5151,0.1683,0.2741,0.9299,0.8544,0.137,0.1479,0
user_001824,148,1,1,1,276,2789,0.099,46,0,0.0767,0.8044,3.1489,16.7,0.3816,80,0.8236,1.41,0.7478,0.5726,0.0932,0.3605,0.7442,0.1085,0.1374,0.7049,0.6294,1
user_001825,1124,1,1,1,261,1370,0.1905,666,0,0.8411,0.192,1.6852,3.71,0.7246,1232,0.1251,6.87,0.3797,0.09,0.408,0.1453,0.1221,0.8689,0.8977,0.2457,0.0798,0
user_001826,1722,1,1,1,2451,347,7.0634,395,1,0.7011,0.0505,4.3485,6.73,0.7725,1688,0.1022,8.24,0.2064,0.1438,0.5861,0.0577,0.079,0.9166,0.8771,0.1474,0.0833,0
user_001827,444,1,1,1,1012,388,2.6082,471,1,0.5877,0.1231,0.9407,2.21,0.8685,1366,0.3098,10.07,0.2367,0.0527,0.6629,0.0927,0.1209,0.6192,0.6964,0.2807,0.0875,0
user_001828,1829,0,1,0,1022,1089,0.9385,444,1,0.7945,0.2884,4.1101,2.16,0.7612,776,0.3666,8.95,0.3685,0.0126,0.6666,0.1331,0.0888,0.8392,0.8789,0.0618,0.2474,0
user_001829,178,0,0,0,213,3918,0.0544,22,1,0.2683,0.946,7.7391,31.65,0.195,148,0.7834,1.33,0.8697,0.7921,0.1457,0.6655,0.7524,0.15,0.2461,0.5069,0.4785,1
user_001830,709,0,1,0,291,98,2.9694,143,1,0.8037,0.2841,4.9236,4.12,0.6953,537,0.3867,5.43,0.2377,0.0031,0.6369,0.0684,0.0737,0.909,0.7433,0.2218,0.2216,0
user_001831,1758,1,1,1,1705,1429,1.1931,692,1,0.6427,0.1369,2.5368,2.74,0.7465,474,0.335,5.07,0.3365,0.1497,0.393,0.1151,0.2275,0.6834,0.6729,0.2259,0.2261,0
user_001832,806,1,1,1,1436,572,2.5105,473,1,0.7791,0.2974,1.7004,1.42,0.6261,1267,0.3478,10.82,0.2795,0.1163,0.3666,0.1838,0.2879,0.627,0.7163,0.1681,0.0965,0
user_001833,35,0,0,0,192,3832,0.0501,21,1,0.1496,0.8841,1.5909,24.82,0.1019,128,0.7593,1.76,0.9379,0.5745,0.0459,0.6507,0.9459,0.3226,0.1834,0.5944,0.4626,1
user_001834,239,1,1,1,2041,1272,1.6046,802,1,0.5803,0.0631,0.2976,7.47,0.8771,1731,0.2224,9.16,0.3464,0.1311,0.485,0.2408,0.1036,0.7011,0.919,0.2633,0.076,0
user_001835,47,1,0,0,308,1120,0.275,36,1,0.2465,0.9385,1.2703,33.93,0.2532,117,0.831,1.05,0.9468,0.3344,0.1075,0.4448,0.6274,0.3805,0.2475,0.8014,0.4962,1
user_001836,121,0,1,0,14,1389,0.0101,33,1,0.1612,0.8326,3.5588,42.45,0.1073,74,0.9872,1.32,0.8888,0.5402,0.0466,0.4178,0.6152,0.3373,0.2454,0.6923,0.7409,1
user_001837,1430,0,1,0,2337,915,2.5541,838,1,0.657,0.2398,1.7044,3.51,0.9348,1872,0.2635,3.16,0.13,0.1555,0.474,0.2496,0.2239,0.9324,0.6978,0.094,0.1253,0
user_001838,319,0,0,0,1696,333,5.0931,415,1,0.8296,0.1054,0.7668,7.38,0.8281,311,0.2298,12.51,0.3768,0.1783,0.4911,0.1542,0.1823,0.9041,0.894,0.1279,0.0826,0
user_001839,235,1,1,1,1633,983,1.6612,712,0,0.8588,0.0745,0.3296,6.59,0.6744,1527,0.2489,5.39,0.2723,0.0816,0.6397,0.1331,0.161,0.8073,0.6431,0.0892,0.208,0
user_001840,1283,1,1,1,2487,1194,2.0829,114,1,0.7275,0.1607,11.1565,7.26,0.6035,1375,0.2281,7.74,0.1105,0.0238,0.6762,0.189,0.1523,0.9166,0.8065,0.2366,0.1363,0
user_001841,978,1,1,1,191,1206,0.1584,888,1,0.7259,0.1879,1.1001,4.67,0.7107,613,0.2357,4.57,0.2172,0.1179,0.4449,0.2349,0.1174,0.6615,0.6773,0.0709,0.1405,0
user_001842,154,0,0,0,339,4034,0.084,17,0,0.0578,0.7005,8.5556,19.57,0.1318,126,0.7824,1.07,0.9084,0.3214,0.081,0.3204,0.7599,0.2887,0.2862,0.5554,0.4666,1
user_001843,498,1,1,1,1236,612,2.0196,393,1,0.7528,0.2108,1.264,1.93,0.613,452,0.367,5.93,0.301,0.1596,0.516,0.1175,0.2945,0.6975,0.932,0.0891,0.1278,0
user_001844,1453,1,1,1,1104,660,1.6727,597,1,0.6553,0.1725,2.4298,2.0,0.6415,918,0.2515,10.84,0.2791,0.1276,0.392,0.1247,0.0627,0.8057,0.7607,0.2402,0.0913,0
user_001845,1523,1,1,1,1344,1416,0.9492,263,1,0.8474,0.1217,5.7689,2.53,0.7566,676,0.2147,5.07,0.3351,0.1018,0.3589,0.2343,0.0765,0.7835,0.8137,0.2997,0.0782,0
user_001846,166,0,1,0,342,1098,0.3115,26,1,0.2313,0.7774,6.1481,28.7,0.3112,78,0.8629,1.22,0.8294,0.7844,0.1154,0.3706,0.7634,0.3035,0.1439,0.8731,0.4308,1
user_001847,1,1,1,1,427,4992,0.0855,1,1,0.2247,0.8329,0.5,41.69,0.1566,109,0.8835,0.12,0.6252,0.4174,0.0788,0.4655,0.9427,0.3837,0.1982,0.8177,0.6545,1
user_001848,685,1,1,1,680,1142,0.5954,272,1,0.8773,0.1736,2.5092,6.97,0.7926,756,0.3574,8.96,0.25,0.1348,0.3456,0.25,0.1797,0.9185,0.9386,0.1954,0.0707,0
user_001849,245,0,1,0,2615,483,5.4141,187,1,0.9461,0.0978,1.3032,7.09,0.6512,1639,0.2378,10.27,0.3822,0.1475,0.3557,0.2438,0.1695,0.7294,0.645,0.2834,0.1672,0
user_001850,75,1,0,0,131,4794,0.0273,26,1,0.1442,0.7025,2.7778,23.37,0.2976,42,0.9514,0.19,0.9022,0.6518,0.0516,0.3791,0.9326,0.2662,0.1862,0.5178,0.4663,1
user_001851,1845,1,1,1,2897,1091,2.6554,516,0,0.5759,0.0948,3.5687,4.13,0.6145,979,0.1707,9.14,0.3132,0.1225,0.4368,0.2147,0.0763,0.6499,0.7415,0.2256,0.1888,0
user_001852,1547,1,0,0,291,801,0.3633,655,1,0.5891,0.229,2.3582,5.96,0.9492,1299,0.3587,3.44,0.398,0.1005,0.6491,0.231,0.1786,0.6179,0.8091,0.1335,0.0914,0
user_001853,385,0,1,0,2177,991,2.1968,872,1,0.5546,0.2185,0.441,7.26,0.6573,1912,0.1249,12.27,0.2471,0.024,0.5202,0.0902,0.2182,0.848,0.8663,0.2737,0.181,0
user_001854,184,0,1,0,2358,376,6.2713,907,1,0.6131,0.0959,0.2026,4.14,0.9489,431,0.1788,10.86,0.2334,0.1942,0.6873,0.231,0.14,0.7288,0.8984,0.2323,0.1909,0
user_001855,1631,1,1,1,725,255,2.8431,627,1,0.8373,0.298,2.5971,5.51,0.7061,452,0.2669,8.91,0.3542,0.0622,0.6536,0.1307,0.2236,0.6304,0.6701,0.2403,0.0525,0
user_001856,40,1,0,0,88,1250,0.0704,38,0,0.1912,0.6899,1.0256,26.5,0.283,45,0.8405,0.54,0.7168,0.7235,0.0304,0.5509,0.6046,0.1737,0.2479,0.6826,0.5974,1
user_001857,125,0,0,0,337,2060,0.1636,17,0,0.2246,0.9012,6.9444,48.56,0.17,56,0.7614,1.16,0.8084,0.7601,0.1139,0.4208,0.6413,0.356,0.3115,0.5701,0.4249,1
user_001858,108,0,0,0,361,3561,0.1014,39,0,0.1311,0.7821,2.7,43.16,0.2496,62,0.7165,1.61,0.8745,0.4268,0.0378,0.6499,0.7956,0.1138,0.3227,0.6396,0.5369,1
user_001859,159,0,0,0,27,3855,0.007,6,0,0.2651,0.7696,22.7143,37.6,0.1163,71,0.7982,1.3,0.9206,0.7053,0.0993,0.5814,0.9223,0.3436,0.2525,0.7635,0.4589,1
user_001860,1856,1,0,0,876,1090,0.8037,175,0,0.6786,0.1305,10.5455,3.94,0.9259,829,0.1982,5.15,0.2855,0.1315,0.4934,0.0926,0.0571,0.693,0.76,0.247,0.2208,0
user_001861,496,1,0,0,1967,1083,1.8163,637,1,0.7937,0.1494,0.7774,7.94,0.6145,787,0.3437,7.77,0.2624,0.108,0.3881,0.0735,0.1859,0.6421,0.7211,0.0965,0.1914,0
user_001862,36,1,0,0,408,2100,0.1943,5,1,0.1507,0.8229,6.0,31.27,0.2099,68,0.8325,1.63,0.8954,0.779,0.0507,0.5602,0.8428,0.1574,0.1917,0.6369,0.7944,1
user_001863,151,0,1,0,356,985,0.3614,20,0,0.1805,0.6858,7.1905,48.99,0.1125,48,0.9295,0.39,0.9428,0.4607,0.1386,0.5649,0.8219,0.3746,0.2283,0.6603,0.487,1
user_001864,1307,1,1,1,1801,478,3.7678,451,1,0.6667,0.2076,2.8916,4.49,0.7818,451,0.158,12.71,0.3141,0.1749,0.504,0.0968,0.278,0.8765,0.6073,0.2849,0.2397,0
user_001865,1836,1,1,1,2683,457,5.8709,550,1,0.8293,0.0837,3.3321,4.59,0.6311,1144,0.3928,8.69,0.1882,0.154,0.3722,0.0987,0.1139,0.9331,0.8554,0.0834,0.0686,0
user_001866,136,1,1,1,470,2721,0.1727,16,1,0.0924,0.7804,8.0,20.52,0.2332,24,0.9509,0.58,0.746,0.5039,0.1313,0.6031,0.6202,0.1201,0.2378,0.6711,0.5102,1
user_001867,28,0,1,0,442,2971,0.1488,1,0,0.2446,0.6454,14.0,35.94,0.3828,50,0.9633,1.89,0.8165,0.7033,0.027,0.4075,0.7138,0.3882,0.2281,0.503,0.5521,1
user_001868,1811,1,1,1,1369,289,4.737,462,1,0.7849,0.263,3.9114,3.01,0.6275,867,0.1366,13.07,0.2018,0.0864,0.679,0.1348,0.0509,0.9283,0.6049,0.2156,0.1146,0
user_001869,560,1,1,1,1758,437,4.0229,488,1,0.7452,0.0977,1.1452,2.02,0.9274,327,0.1458,9.84,0.179,0.0929,0.5499,0.2239,0.0508,0.6749,0.6337,0.0743,0.2392,0
user_001870,152,0,0,0,124,503,0.2465,2,0,0.1293,0.8914,50.6667,31.53,0.2511,144,0.8945,1.79,0.7153,0.6096,0.0565,0.6171,0.7662,0.2018,0.205,0.5365,0.7464,1
user_001871,173,0,1,0,474,790,0.6,35,1,0.2492,0.8902,4.8056,30.39,0.326,117,0.8124,1.7,0.9496,0.7496,0.1187,0.599,0.8276,0.3561,0.2233,0.5727,0.7072,1
user_001872,51,0,0,0,200,617,0.3241,40,0,0.2533,0.9123,1.2439,46.54,0.1158,131,0.9704,0.59,0.7706,0.5124,0.0837,0.4144,0.762,0.1436,0.2774,0.6479,0.617,1
user_001873,86,0,1,0,190,2659,0.0715,10,0,0.1611,0.6298,7.8182,41.27,0.1255,58,0.7164,1.88,0.6741,0.544,0.0201,0.5247,0.774,0.2231,0.1089,0.8516,0.7211,1
user_001874,12,0,0,0,45,2011,0.0224,23,0,0.2554,0.9409,0.5,48.97,0.3943,65,0.7172,1.64,0.708,0.4689,0.0202,0.5859,0.7508,0.1613,0.2631,0.892,0.5994,1
user_001875,11,0,0,0,278,4171,0.0667,42,0,0.1401,0.8625,0.2558,25.22,0.1659,114,0.8729,1.8,0.6093,0.4269,0.1226,0.4695,0.6838,0.3388,0.3056,0.6825,0.5866,1
user_001876,62,1,1,1,390,630,0.619,10,0,0.1945,0.8425,5.6364,48.84,0.2172,143,0.9097,1.23,0.7354,0.612,0.101,0.534,0.6718,0.2518,0.3211,0.8474,0.7003,1
user_001877,64,0,0,0,453,4014,0.1129,7,0,0.2417,0.8851,8.0,46.24,0.3261,120,0.8151,0.44,0.8913,0.6365,0.0948,0.4787,0.736,0.3359,0.2317,0.7431,0.44,1
user_001878,984,1,1,1,953,389,2.4499,412,1,0.7725,0.2113,2.3826,2.38,0.6451,1288,0.3667,4.56,0.2849,0.1384,0.5631,0.1132,0.2689,0.8694,0.7786,0.2008,0.1633,0
user_001879,98,1,0,0,166,856,0.1939,2,0,0.0644,0.6208,32.6667,47.88,0.313,120,0.8871,0.9,0.876,0.4369,0.0636,0.367,0.6884,0.1567,0.1061,0.5185,0.7342,1
user_001880,127,0,0,0,162,2958,0.0548,3,0,0.1435,0.8448,31.75,34.52,0.1093,99,0.7573,0.13,0.7128,0.3748,0.0868,0.6595,0.8409,0.1407,0.129,0.8646,0.595,1
user_001881,97,1,1,1,377,3361,0.1122,3,0,0.2968,0.8238,24.25,32.21,0.2541,134,0.7533,1.05,0.9339,0.5888,0.0672,0.3971,0.6686,0.2975,0.3121,0.6595,0.6203,1
user_001882,120,0,0,0,79,4937,0.016,1,0,0.1095,0.838,60.0,24.5,0.3443,139,0.75,1.63,0.6138,0.4849,0.0222,0.5945,0.7279,0.109,0.119,0.5794,0.7148,1
user_001883,30,1,1,1,146,1274,0.1146,46,0,0.1032,0.8565,0.6383,42.49,0.315,94,0.9571,1.2,0.9409,0.6136,0.1088,0.3357,0.9331,0.2884,0.23,0.655,0.4308,1
user_001884,1413,1,1,1,412,1352,0.3047,437,1,0.5362,0.2354,3.226,4.79,0.6301,1520,0.3097,10.54,0.2504,0.195,0.3793,0.2071,0.2187,0.9411,0.9269,0.0821,0.1115,0
user_001885,163,0,0,0,150,3555,0.0422,13,0,0.137,0.9201,11.6429,26.53,0.2296,86,0.9866,0.26,0.8699,0.5693,0.0186,0.3007,0.9274,0.3227,0.2716,0.6754,0.4954,1
user_001886,114,0,0,0,485,2824,0.1717,32,0,0.0699,0.9209,3.4545,37.67,0.1979,20,0.8358,0.14,0.8279,0.4216,0.0261,0.3901,0.7667,0.115,0.3208,0.724,0.5172,1
user_001887,97,0,1,0,170,1259,0.135,0,0,0.055,0.825,97.0,20.35,0.3973,50,0.7623,1.91,0.6029,0.65,0.0507,0.4914,0.7994,0.2685,0.2941,0.8295,0.4293,1
user_001888,158,1,1,1,205,3205,0.064,46,0,0.1872,0.7194,3.3617,39.38,0.3965,91,0.9311,1.13,0.9329,0.3274,0.0508,0.3883,0.8687,0.2571,0.1346,0.6142,0.6091,1
user_001889,159,0,0,0,323,1633,0.1978,10,0,0.2428,0.8365,14.4545,35.71,0.1971,148,0.8121,0.32,0.8877,0.6505,0.0398,0.4781,0.8023,0.151,0.2787,0.776,0.7549,1
user_001890,1674,1,1,1,2656,1377,1.9288,937,1,0.8459,0.2096,1.7846,2.13,0.9217,1844,0.3038,14.76,0.3982,0.0144,0.5214,0.1953,0.0967,0.8877,0.764,0.1744,0.1049,0
user_001891,1910,1,1,1,2172,864,2.5139,50,1,0.8599,0.082,37.451,1.12,0.8035,757,0.2266,9.89,0.2614,0.1282,0.5014,0.0618,0.1752,0.6079,0.6632,0.1469,0.1603,0
user_001892,1158,1,1,1,618,61,10.1311,59,1,0.8649,0.1922,19.3,7.73,0.8563,1923,0.2293,5.12,0.3949,0.0987,0.3437,0.1841,0.2348,0.7751,0.8263,0.0932,0.1236,0
user_001893,590,1,1,1,1293,1477,0.8754,283,1,0.643,0.0859,2.0775,2.77,0.6702,431,0.3987,13.71,0.3641,0.1291,0.4082,0.1268,0.1125,0.6473,0.7526,0.2744,0.1988,0
user_001894,45,1,1,1,125,2783,0.0449,12,0,0.172,0.9142,3.4615,30.95,0.1209,121,0.7869,0.9,0.7805,0.5091,0.1307,0.6182,0.7085,0.2535,0.2078,0.5224,0.6993,1
user_001895,594,0,0,0,1034,258,4.0078,678,0,0.7435,0.1094,0.8748,4.57,0.8028,1543,0.1423,13.6,0.1014,0.1958,0.3671,0.1984,0.06,0.751,0.8206,0.0676,0.1387,0
user_001896,1371,1,1,1,1844,316,5.8354,199,1,0.5048,0.0834,6.855,6.31,0.943,624,0.3416,6.34,0.151,0.0602,0.3908,0.1745,0.1962,0.8095,0.6663,0.248,0.1367,0
user_001897,1261,1,1,1,856,373,2.2949,315,1,0.5571,0.2338,3.9905,7.43,0.748,1993,0.1064,7.68,0.3026,0.0566,0.6893,0.2369,0.1995,0.7105,0.9137,0.2509,0.0672,0
user_001898,1765,1,0,0,1288,662,1.9456,932,1,0.9341,0.0845,1.8917,2.12,0.6968,1129,0.1289,3.56,0.2444,0.0668,0.6742,0.0706,0.2815,0.6303,0.8167,0.1119,0.2154,0
user_001899,974,1,0,0,303,658,0.4605,682,1,0.6926,0.2393,1.4261,6.09,0.7999,1400,0.1144,11.56,0.2454,0.1762,0.5607,0.1885,0.2418,0.7471,0.8774,0.0627,0.2031,0
